twitter_id,stackoverflow_id,location,question_count,answer_count,reputation,top_tags_answers,top_tags_question,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional range,Conservation,Openness to change,Hedonism,Self-enhancement,Self-transcendence
denisgobo,740,"['Princeton, NJ']",1,500,120715,"['sql-server', 'sql', 'tsql', 'sql-server-2008', 'sql-server-2005', 'stored-procedures', 'database', 'mysql', 'c#', 'sql-server-2000']","['r', 'revolution-r']",0.602261855,0.553905291,0.053555634,0.00650121,0.72937567,0.179329203,0.057189121,0.04182826,0.073426727,0.028557023
dennisriis,13627,['Denmark'],124,500,145449,"['c#', '.net', 'asp.net', 'ios', 'objective-c', 'linq', 'asp.net-mvc', 'sql', 'generics', 'string']","['c#', '.net', 'asp.net', 'ios', 'sql-server', 'silverlight', 'windows-phone-7', 'visual-studio-2010', 'unit-testing', 'xcode']",0.829559501,0.432853873,0.079098304,0.010567177,0.269681878,0.052757916,0.441796097,0.167064586,0.396023776,0.216550664
DenysSeguret,263525,['Lyon'],76,500,316480,"['javascript', 'rust', 'jquery', 'node.js', 'regex', 'arrays', 'go', 'html', 'java', 'css']","['javascript', 'html', 'go', 'css', 'sql', 'java', 'linux', 'android', 'regex', 'node.js']",0.905727722,0.333621466,0.27446339,0.017523836,0.532146042,0.012798755,0.288912043,0.203209643,0.35972956,0.115003658
derarthur,90801,"['Earth, for now.']",112,500,85732,"['clojure', 'leiningen', 'clojurescript', 'java', 'emacs', 'functional-programming', 'riemann', 'core.async', 'cider', 'recursion']","['clojure', 'git', 'c', 'java', 'emacs', 'eclipse', 'git-svn', 'slime', 'leiningen', 'unit-testing']",0.813894229,0.246865279,0.070697651,0.001016018,0.251382537,0.011502593,0.385138139,0.097215956,0.331523831,0.220480997
deryni,258523,[''],6,500,65090,"['bash', 'makefile', 'shell', 'linux', 'gnu-make', 'lua', 'awk', 'unix', 'rpm', 'sed']","['bash', 'shell', 'powershell', 'sh', 'variable-expansion', 'posix', 'ksh', 'arithmetic-expressions', 'css', 'fonts']",0.899585765,0.212794441,0.058507121,0.007757708,0.32313009,0.021211641,0.240572334,0.132977243,0.352128716,0.217100092
der_padde,192702,[''],41,500,47984,"['ruby', 'elixir', 'ruby-on-rails', 'phoenix-framework', 'ruby-on-rails-4', 'sinatra', 'activerecord', 'ruby-on-rails-3', 'rspec', 'arrays']","['c++', 'ruby-on-rails', 'ruby', 'jquery', 'arrays', 'macos', 'opengl', 'ajax', 'css', 'actionscript-3']",0.86995311,0.20920895,0.142051741,0.068703887,0.851958065,0.019447805,0.561256924,0.360963751,0.350556639,0.284385233
deurdrang,358679,[''],4,500,61404,"['php', 'mysql', 'regex', 'arrays', 'sql', 'bash', 'apache', 'xml', 'xpath', 'database']","['language-agnostic', 'google-admin-sdk', 'google-email-settings-api', 'google-email-migration', 'node.js', 'rest', 'soap', 'web-services', 'xml-rpc', 'algorithm']",0.671717188,0.224625185,0.171749368,0.116181389,0.657035276,0.007089,0.32474661,0.218146535,0.254892191,0.080862953
developersimmo,1517578,['Melbourne'],11,500,54250,"['c#', 'rust', 'go', '.net', 'asp.net-mvc', 'asp.net', 'string', 'winforms', 'linq', 'regex']","['c#', 'rust', 'assembly', '64-bit', 'nasm', 'c++', 'windows-8', 'clippy', 'tail', 'windows']",0.669380543,0.173600028,0.049771833,0.069454614,0.438285989,0.085498121,0.405971322,0.224909495,0.461141878,0.355099114
devunwired,246461,"['Littleton, CO']",27,500,58967,"['android', 'android-things', 'java', 'google-smart-home', 'android-layout', 'actions-on-google', 'raspberry-pi3', 'android-listview', 'listview', 'bluetooth']","['android', 'google-beacon-platform', 'iphone', 'android-things', 'resources', 'eclipse', 'actions-on-google', 'google-smart-home', 'uitableview', 'uiscrollview']",0.856670157,0.377743397,0.118385612,0.01321971,0.37456766,0.034350859,0.447895136,0.1278963,0.408304138,0.2325867
dev_el_ops,4918,[''],39,436,52910,"['c#', '.net', 'wpf', 'linux', 'sql', 'java', 'asp.net', 'php', 'database', 'mysql']","['.net', 'wpf', 'c#', 'xaml', 'dictionary', 'assemblies', 'clr', 'data-binding', 'unit-testing', 'language-agnostic']",0.875050429,0.081363531,0.1533704,0.017785727,0.678813695,0.009080612,0.671560827,0.362173307,0.610504553,0.301247851
dfacastro,857807,"['Porto, Portugal']",52,500,54813,"['c#', '.net', 'scala', 'multithreading', 'linq', 'generics', 'unit-testing', 'moq', 'list', 'async-await']","['c#', '.net', 'scala', 'functional-programming', 'haskell', 'ruby-on-rails-3', 'css', 'xaml', 'multithreading', 'windows-runtime']",0.917079325,0.156069851,0.113751174,0.029303008,0.299542093,0.016893828,0.530398869,0.189983108,0.467830308,0.218963212
dfourthi,1903116,"['Chennai, Tamil Nadu, India']",21,500,191295,"['javascript', 'python', 'list', 'python-2.7', 'arrays', 'node.js', 'dictionary', 'string', 'python-3.x', 'ecmascript-6']","['javascript', 'node.js', 'python', 'node-modules', 'web.py', 'cookies', 'apache', 'git', 'tags', 'branch']",0.816845994,0.322680393,0.050678431,0.01409423,0.337678485,0.059714956,0.510903644,0.153352331,0.406056885,0.22121221
dfsq,949476,"['Amsterdam, The Netherlands']",0,500,177014,"['javascript', 'angularjs', 'jquery', 'html', 'reactjs', 'angular', 'vue.js', 'css', 'promise', 'arrays']",[],0.943131268,0.295605597,0.092973895,0.009838401,0.720898942,0.016888771,0.325690014,0.117074225,0.254361156,0.177451789
dhirajmahapatro,2051952,"['Columbus, OH']",0,500,44806,"['groovy', 'grails', 'angularjs', 'java', 'spock', 'gorm', 'unit-testing', 'json', 'xml', 'javascript']",[],0.806877681,0.363136527,0.214674103,0.053964059,0.229885541,0.065634823,0.525295871,0.176704438,0.508606548,0.251181019
didier_06,1114486,"['Sophia Antipolis, France']",0,500,59742,"['redis', 'go', 'node.js', 'nosql', 'python', 'mongodb', 'caching', 'mysql', 'performance', 'database']",[],0.929196273,0.386751793,0.2052842,0.008616168,0.372721409,0.012985303,0.295667444,0.09593718,0.258212405,0.096250006
DietrichEpp,82294,['EE. UU.'],17,500,171340,"['python', 'c', 'c++', 'opengl', 'git', 'haskell', 'linux', 'gcc', 'python-3.x', 'c++11']","['c#', 'c', 'mono', 'opengl', 'gcc', 'windows', 'macos', 'linux', 'unix', 'python']",0.922483411,0.076698653,0.034559927,0.00049432,0.435070614,0.002851862,0.484351927,0.156081823,0.389531985,0.273295535
dirvo,40347,['Europe'],20,500,155742,"['c#', 'ms-word', '.net', 'vba', 'ms-office', 'vsto', 'xml', 'visual-studio', 'excel', 'vb.net']","['c#', 'windows', 'performance', '.net', 'process', 'wpf', 'wix', 'struct', 'immutability', 'mutable']",0.889837107,0.542460686,0.111912273,0.018609271,0.359172437,0.016240991,0.321545556,0.116004512,0.118030539,0.144152494
distantcam,3820,[''],32,351,62614,"['c#', 'wpf', '.net', 'mvvm', 'linq', 'xaml', 'data-binding', 'prism', 'design-patterns', 'events']","['.net', 'c#', 'wpf', 'data-binding', 'xaml', 'linq', 'design-patterns', 'mvvm', 'protocol-buffers', 'vb.net']",0.907967395,0.074888932,0.085288216,0.007414004,0.370364092,0.009283567,0.428546048,0.19247372,0.4934608,0.215907939
djacquel,1548376,['France'],1,500,44148,"['jekyll', 'liquid', 'github-pages', 'ruby', 'github', 'html', 'markdown', 'css', 'jekyll-theme', 'javascript']","['symfony', 'configuration', 'sonata-admin']",0.445354054,0.265353775,0.424380081,0.264177703,0.998465993,0.215005153,0.405802675,0.482423086,0.36203249,0.00389759
dmakogon,272109,[''],0,500,62312,"['azure', 'azure-cosmosdb', 'azure-storage', 'azure-storage-blobs', 'azure-web-sites', 'c#', 'mongodb', 'azure-cosmosdb-sqlapi', 'neo4j', 'azure-table-storage']",[],0.829241937,0.097522579,0.26540144,0.074273854,0.444830526,0.037381494,0.473743909,0.269561533,0.57599048,0.293066555
dmarkow,424300,"['Dallas, TX']",1,500,114255,"['ruby-on-rails', 'ruby', 'ruby-on-rails-3', 'ruby-on-rails-4', 'rubymotion', 'rspec', 'activerecord', 'ruby-on-rails-3.1', 'ruby-on-rails-3.2', 'ios']",['ember.js'],0.884453336,0.463846858,0.226140434,0.059016814,0.357351764,0.074046902,0.455149186,0.190615279,0.376630997,0.362980109
dmwit13,791604,"['Philadelphia, PA']",23,500,118455,"['haskell', 'functional-programming', 'monads', 'types', 'list', 'typeclass', 'ghc', 'io', 'recursion', 'functor']","['haskell', 'exception', 'zsh', 'typeclass', 'types', 'generics', 'deriving', 'integer-arithmetic', 'sudo', 'c++']",0.982801307,0.334483012,0.186689692,0.022368734,0.179654707,0.004083072,0.40393515,0.117477619,0.281048252,0.213589725
domenic,3191,"['New York, NY']",109,500,95788,"['javascript', 'jquery', 'c#', 'html', 'css', '.net', 'node.js', 'dom', 'promise', 'asp.net']","['javascript', '.net', 'node.js', 'wpf', 'c#', 'jquery', 'html', 'css', 'data-binding', 'winforms']",0.93572971,0.116066833,0.044117199,0.004203639,0.370670044,0.008422497,0.531087351,0.144364158,0.50205913,0.184909071
dominicrodger,20972,"['Chelmsford, UK']",66,500,86294,"['django', 'php', 'python', 'django-models', 'html', 'javascript', 'css', 'jquery', 'mysql', 'django-admin']","['django', 'c++', 'python', 'javascript', 'django-models', 'django-admin', 'sql', 'regex', 'html', 'django-templates']",0.852812943,0.15876943,0.120369003,0.093334445,0.325087519,0.02211097,0.215223865,0.110897163,0.180511234,0.198035142
donalfellows,301832,"['Manchester, UK']",4,500,113650,"['tcl', 'tk', 'expect', 'python', 'tkinter', 'c', 'list', 'regex', 'bash', 'tclsh']","['maven-2', 'maven-assembly-plugin', 'c', 'pthreads', 'signals', 'llvm', 'intrinsics', 'osgi', 'command-line-arguments']",0.961610658,0.444548857,0.111784827,0.014888604,0.250344136,0.009393558,0.463116577,0.092331416,0.258579984,0.129352509
donsbot,83805,"['London, England']",3,500,132797,"['haskell', 'functional-programming', 'ghc', 'types', 'performance', 'data-structures', 'scala', 'lazy-evaluation', 'monads', 'cabal']","['haskell', 'concurrency', 'functional-programming', 'multicore', 'parallel-processing', 'python', 'list', 'higher-order-functions', 'compiler-construction', 'agda']",0.922925688,0.293085688,0.201329043,0.009114406,0.416518767,0.011340554,0.60476619,0.158609902,0.415632165,0.153953473
dot_NET_Junkie,264697,['The Netherlands'],56,500,144217,"['c#', 'dependency-injection', 'simple-injector', '.net', 'ioc-container', 'inversion-of-control', 'asp.net-core', '.net-core', 'autofac', 'unity-container']","['c#', '.net', 'dependency-injection', 'ioc-container', 'autofac', 'visual-studio', 'asp.net-web-api', 'asp.net', 'entity-framework', 'visual-studio-2015']",0.932372153,0.718047001,0.168680552,0.053397197,0.14914942,0.014225737,0.308760088,0.092332704,0.239528342,0.125619732
dougneiner,152083,"['Massena, IA, USA']",5,500,60352,"['jquery', 'javascript', 'css', 'html', 'php', 'ajax', 'ruby-on-rails', 'dom', 'mysql', 'jquery-plugins']","['javascript', 'flash', 'actionscript-3', 'bytearray', 'externalinterface', 'ruby-on-rails', 'ruby', 'string', 'objective-c', 'ios']",0.787855852,0.591035027,0.530713344,0.458358178,0.146007664,0.231810646,0.24874448,0.160390734,0.175766953,0.301948089
downwind,477878,"['Viskafors, Sweden (mostly)']",1,500,156727,"['sql', 'mysql', 'sql-server', 'php', 'c#', 'sqlite', 'python', 'postgresql', 'java', 'oracle']","['c#', 'linq', 'dynamic', 'var']",0.501954833,0.1463785,0.082813267,0.012149426,0.550126584,0.091000955,0.542479451,0.427685775,0.663644232,0.29845211
dr2050,8047,['New York City'],378,421,62498,"['ios', 'objective-c', 'iphone', 'swift', 'java', 'ruby-on-rails', 'xcode', 'cocoa-touch', 'git', 'php']","['objective-c', 'ios', 'ruby-on-rails', 'ruby', 'java', 'iphone', 'xcode', 'git', 'syntax', 'php']",0.93046083,0.309831782,0.270988099,0.037789276,0.400949258,0.012996452,0.369216932,0.082610979,0.352673639,0.248854026
drewag,661853,"['Broomfield, CO']",36,432,84570,"['swift', 'ios', 'objective-c', 'iphone', 'xcode', 'uitableview', 'arrays', 'xcode6', 'ios8', 'cocoa-touch']","['swift', 'ios', 'c++', 'objective-c', 'uikit', 'linker', 'static-libraries', 'macos', 'gcc', 'shared-libraries']",0.943711843,0.208012209,0.09536013,0.009793561,0.348963806,0.005777506,0.479122491,0.08996347,0.25433457,0.306723318
drewnoakes,24874,"['Melbourne, Australia']",307,500,248029,"['c#', '.net', 'wpf', 'javascript', 'exif', 'java', 'metadata-extractor', 'xaml', 'html', 'visual-studio']","['.net', 'c++', 'wpf', 'javascript', 'c#', 'c++11', 'java', 'clojure', 'asp.net-mvc', 'html']",0.950359531,0.296982369,0.105795741,0.021386004,0.262421699,0.009872764,0.606758916,0.113124004,0.414397291,0.151291064
drmikeando,221955,[''],68,500,55653,"['c++', 'java', 'rust', 'python', 'math', 'c', 'git', 'algorithm', 'templates', 'design-patterns']","['c++', 'java', 'rust', 'c', 'lua', 'gdb', 'fortran', 'fortran-iso-c-binding', 'scons', 'c#']",0.937499892,0.253601647,0.069970878,0.001766365,0.577211906,0.007844146,0.463942398,0.051146584,0.254066023,0.290447745
drob,712603,"['New York, NY']",12,500,67451,"['r', 'python', 'ggplot2', 'dplyr', 'list', 'dataframe', 'plot', 'string', 'function', 'statistics']","['r', 'ggplot2', 'knitr', 'dplyr', 'statistics', 'plotly', 'flexdashboard', 'django', 'drupal', 'cryptography']",0.945632843,0.440261944,0.217038969,0.055147527,0.349564125,0.034270894,0.529304963,0.139317443,0.521711118,0.229966094
dtmilano,236465,[''],0,500,54875,"['android', 'bash', 'shell', 'linux', 'android-uiautomator', 'python', 'adb', 'java', 'androidviewclient', 'sqlite']",[],0.537842924,0.745569414,0.005392793,0.001396924,0.838860287,0.348679146,0.3985521,0.096088018,0.458235586,0.29340064
duskwuff,149341,[''],3,500,164344,"['c', 'php', 'python', 'javascript', 'linux', 'mysql', 'macos', 'html', 'perl', 'assembly']","['embedded', 'html', 'css', 'arm', 'stm32', 'compression', 'fpga', 'lossless-compression']",0.945955599,0.023071432,0.064097356,0.003611863,0.315478516,0.001324171,0.471218834,0.234479545,0.343099454,0.183011678
dvassallo,222908,"['WA, USA']",0,500,298095,"['javascript', 'mysql', 'google-maps', 'sql', 'php', 'jquery', 'google-maps-api-3', 'html', 'ajax', 'amazon-web-services']",[],0.908822151,0.145398174,0.103989344,0.062180928,0.205722076,0.009129199,0.503878667,0.130949987,0.333373149,0.24786206
dvtng,405143,"['Sunnyvale, CA']",8,500,83446,"['jquery', 'javascript', 'html', 'css', 'jquery-selectors', 'regex', 'node.js', 'dom', 'arrays', 'ajax']","['javascript', 'jquery', 'node.js', 'express', 'port', 'connect', 'position', 'contenteditable', 'validation', 'client']",0.854379868,0.493222322,0.185556625,0.03413071,0.379919762,0.078486288,0.454945038,0.123496866,0.237138904,0.213378981
dwdyer,5171,"['Kent, UK']",21,359,50285,"['java', 'android', 'ant', 'algorithm', 'genetic-algorithm', 'random', 'swing', 'evolutionary-algorithm', 'artificial-intelligence', 'php']","['android', 'java', 'haskell', 'ios', 'xcode', 'ghc', 'obfuscation', 'proguard', 'maven-2', 'jar']",0.803862187,0.36049187,0.072057567,0.009601788,0.400009498,0.020484825,0.26642867,0.067070715,0.231253718,0.072339387
ebomike,345717,"['Oceanside, CA']",41,500,70736,"['android', 'java', 'c++', 'c', 'php', 'arrays', 'pointers', 'android-layout', 'string', 'multithreading']","['android', 'android-layout', 'java', 'opengl-es', 'firebase', 'android-testing', 'android-ndk', 'firebase-authentication', 'android-gradle-plugin', 'firebase-realtime-database']",0.926667406,0.187149511,0.239040783,0.041993508,0.23814997,0.016726617,0.415919928,0.199506298,0.403871969,0.204207338
ecampidoglio,26396,"['Lund, Sweden']",9,473,43923,"['c#', 'git', '.net', 'wcf', 'powershell', 'autofixture', 'unit-testing', 'asp.net', 'linq', 'visual-studio']","['http', 'vb.net', 'wcf', '.net', 'exception', 'wsdl', 'visual-studio', 'refactoring', 'add-in', 'performance']",0.903878784,0.306725848,0.148085894,0.032661634,0.17352478,0.036153069,0.480156015,0.139941471,0.407858792,0.204207912
edalorzo,697630,"['San Jose, Costa Rica']",30,500,65748,"['java', 'javascript', 'generics', 'node.js', 'java-8', 'spring', 'jpa', 'angularjs', 'sml', 'oop']","['java', 'spring', 'kotlin', 'multithreading', 'spring-amqp', 'operating-system', 'multiprocessing', 'scheduling', 'multitasking', 'microservices']",0.893027863,0.669903216,0.031826442,0.020345655,0.394863977,0.185588641,0.451697452,0.110554041,0.271330079,0.273841573
eddelbuettel,143305,"['Chicago, IL, USA']",5,500,313918,"['r', 'rcpp', 'c++', 'r-package', 'package', 'linux', 'date', 'rstudio', 'cran', 'rcpparmadillo']","['r', 'qt', 'qt4', 'qtablewidget', 'memory-management', 'svn', 'version-control', 'doxygen', 'c++', 'boost']",0.780730371,0.508230477,0.089597208,0.036691447,0.375357266,0.127748659,0.392363428,0.143804602,0.486673953,0.221853687
ed_heal,892256,"['Edinburgh, Scotland']",76,500,53304,"['c', 'c++', 'arrays', 'pointers', 'string', 'linux', 'javascript', 'php', 'struct', 'printf']","['php', 'oracle', 'mysql', 'plsql', 'c++', 'javascript', 'windows', 'sql', 'regex', 'css']",0.923849722,0.277803388,0.194641431,0.118691279,0.252287486,0.038962693,0.177796498,0.095209275,0.045713011,0.159400176
Ehsan_Sajjad,1875256,"['Rawalpindi, Paskistan']",70,500,57043,"['c#', 'asp.net-mvc', 'asp.net', 'linq', '.net', 'jquery', 'razor', 'javascript', 'entity-framework', 'json']","['c#', 'linq', 'asp.net-mvc', 'asp.net', 'sql', 'entity-framework', 'asp.net-mvc-4', 'android', 'wpf', 'sql-server']",0.696449114,0.569563457,0.107517675,0.154316709,0.167943826,0.239839929,0.336647073,0.093344451,0.182094636,0.271453049
ekumlin,1438733,[''],14,500,61506,"['android', 'java', 'php', 'css', 'jquery', 'android-layout', 'eclipse', 'android-intent', 'html', 'android-fragments']","['android', 'java', 'opengl-es', 'python', 'android-resources', 'jquery', 'drag-and-drop', 'angular', 'internationalization', 'html']",0.897836176,0.401915967,0.139140458,0.002623703,0.097533569,0.00501719,0.105969156,0.046870381,0.219635117,0.07922638
elibendersky,8206,[''],74,500,214275,"['llvm', 'go', 'python', 'c++', 'clang', 'llvm-ir', 'pycparser', 'c', 'llvm-c++-api', 'llvm-clang']","['python', 'c', 'windows', 'c++', 'pyqt', 'regex', 'assembly', 'coding-style', 'javascript', 'qt']",0.98110036,0.215866919,0.128271316,0.005102173,0.449745951,0.003137571,0.506443281,0.095532201,0.394739126,0.176323034
elicourtwright,1694,"['Reston, VA']",87,260,154782,"['python', 'java', 'javascript', 'django', 'multithreading', 'c', 'jquery', 'c++', 'list', 'sorting']","['python', 'javascript', 'oracle', 'jquery', 'cherrypy', 'windows', 'c#', 'sockets', 'apache', 'language-agnostic']",0.960628808,0.560301194,0.166460038,0.150072473,0.176591917,0.157726684,0.429798388,0.263717042,0.295929313,0.31542765
ellipsix,56541,"['Santa Clara, CA']",35,500,109569,"['python', 'bash', 'python-3.x', 'git', 'linux', 'numpy', 'java', 'pandas', 'math', 'list']","['python', 'c++', 'c', 'sql', 'cmake', 'gcc', 'algorithm', 'language-agnostic', 'latex', 'c-preprocessor']",0.944998432,0.569569445,0.127901922,0.107580202,0.240082111,0.046345639,0.412187722,0.141715288,0.283818905,0.246625816
elwoz,388520,"['Pittsburgh, PA']",125,500,115407,"['c', 'linux', 'c++', 'gcc', 'python', 'assembly', 'unix', 'language-lawyer', 'pointers', 'posix']","['python', 'c', 'python-3.x', 'c++', 'algorithm', 'r', 'javascript', 'sql', 'portability', 'html']",0.953606007,0.154955853,0.077523261,0.016970583,0.340588166,0.006055938,0.498024219,0.140126156,0.393484839,0.246255467
