twitter_id,stackoverflow_id,question_count,answer_count,reputation,answer_tag,question_tag,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,preferred_tags1,preferred_tags2,preferred_tags3,micro-oop,oop,web-pro,database,mobile,statistic,other
fsoikin,180286,40,500,58416,"['f#', 'haskell', 'purescript', 'functional-programming', 'types', 'monads', '.net', 'list', 'pattern-matching', 'recursion']","['c#', '.net', 'wpf', 'f#', 'performance', 'wcf', 'sql', 'sql-server', 'mef', 'code-contracts']",0.897243453,0.459850777,0.029173521,0.008951482,0.09739062,f#,.net,c,1,1,0,0,0,0,0
fthiella,833073,6,500,42899,"['mysql', 'sql', 'php', 'postgresql', 'database', 'sql-server', 'select', 'join', 'group-by', 'ms-access']","['batch-file', 'cmd', 'javascript', 'jquery', 'json', 'mason', 'poet', 'shell', 'awk', 'perl']",0.508898236,0.60295626,0.221786927,0.139756041,0.101241827,mysql,sql,php,0,0,1,1,0,0,0
GabMarioPower,2016562,16,500,149576,"['android', 'material-components-android', 'material-components', 'material-design', 'android-layout', 'java', 'android-textinputlayout', 'android-button', 'kotlin', 'android-toolbar']","['android', 'android-support-library', 'material-design', 'firebase', 'android-gradle-plugin', 'material-components', 'material-components-android', 'crashlytics', 'gradle', 'android-studio']",0.784907042,0.373113798,0.065500749,0.007660128,0.313509081,android,android,android,0,0,0,0,1,0,0
gabro27,846273,32,500,99204,"['scala', 'swift', 'ios', 'objective-c', 'git', 'functional-programming', 'javascript', 'flowtype', 'types', 'shapeless']","['scala', 'shapeless', 'objective-c', 'ios', 'swift', 'scala-cats', 'sbt', 'labelled-generic', 'mongodb', 'mongoose']",0.905140245,0.294796121,0.171225395,0.060011986,0.265022675,scala,swift,ios,0,0,0,0,1,1,0
gblazex,378024,0,500,43988,"['javascript', 'jquery', 'html', 'css', 'php', 'dom', 'performance', 'ajax', 'arrays', 'events']",[],0.909920169,0.539545781,0.123855074,0.010718589,0.243965732,javascript,jquery,html,0,0,1,0,0,0,0
geoand86,2504224,15,500,44998,"['spring', 'java', 'spring-mvc', 'spring-boot', 'quarkus', 'hibernate', 'thymeleaf', 'jpa', 'maven', 'spring-security']","['quarkus', 'java', 'properties-file', 'byte-buddy', 'oracle', 'hibernate', 'jpa']",0.836545295,0.668065305,0.073500656,0.079241148,0.394319983,java,0,java,0,1,0,0,0,0,0
Gernot1976,5577765,10,500,100940,"['python', 'pygame', 'opengl', 'c++', 'glsl', 'python-3.x', 'shader', 'opengl-compat', 'processing', 'javascript']","['python', 'c++', 'pygame', 'opengl', 'glsl', 'c++11', 'triangulation', 'numpy', 'pyopengl', 'shader']",0.912652405,0.241827108,0.074419257,0.077774568,0.928509792,python,0,os,0,1,0,0,0,0,1
getaaron,1445366,57,500,59859,"['ios', 'swift', 'objective-c', 'xcode', 'iphone', 'uitableview', 'react-native', 'fastlane', 'arrays', 'swift2']","['ios', 'objective-c', 'ruby-on-rails', 'swift', 'xcode', 'ruby', 'macos', 'cocoa-touch', 'rspec', 'afnetworking']",0.852013003,0.174708086,0.137124718,0.011277763,0.375048422,ios,swift,objective-c,0,0,0,0,1,0,0
ghewgill,893,53,500,770666,"['python', 'c++', 'git', 'c', 'java', 'string', 'arrays', 'linux', 'pointers', 'version-control']","['c++', 'git', 'python', 'ios', 'clang', 'shell', 'qt', 'x11', 'python-3.x', 'unit-testing']",0.891747392,0.406948304,0.133906263,0.012577433,0.284398484,python,c++,git,0,1,0,0,0,0,1
ghmcadams,213474,14,485,48504,"['javascript', 'asp.net', 'c#', 'sql', 'sql-server', '.net', 'html', 'css', 'vb.net', 'tsql']","['sql-server', 'tsql', 'asp.net', 'sqlclr', 'c#', '.net', 'winapi', 'keyboard-hook', 'silverlight', 'silverlight-3.0']",0.895536753,0.145675966,0.109498847,0.049501223,0.266744178,asp.net,c#,sql-server,1,0,0,1,0,0,0
gkalpakas,2341938,0,500,44872,"['angularjs', 'javascript', 'angularjs-directive', 'google-chrome-extension', 'jquery', 'angularjs-scope', 'html', 'google-chrome', 'angularjs-ng-repeat', 'css']",[],0.863457765,0.644148035,0.093752071,0.051534594,0.271740404,angularjs,javascript,angularjs,0,0,1,0,0,0,0
glenn_j,7552,17,500,191991,"['bash', 'shell', 'tcl', 'expect', 'awk', 'linux', 'sed', 'unix', 'regex', 'string']","['tcl', 'fish', 'perl', 'awk', 'bash', 'kotlin', 'jira', 'shell', 'mkfifo', 'regex']",0.909111395,0.294763228,0.368813288,0.090307583,0.253226794,os,os,sql,0,0,0,1,0,0,1
gmannickg,87234,17,500,439541,"['c++', 'c++11', 'templates', 'c', 'stl', 'boost', 'pointers', 'vector', 'arrays', 'visual-c++']","['c++', 'c++11', 'optimization', 'c', 'standards-compliance', 'metaprogramming', 'language-lawyer', 'rationale', 'boost-fusion', 'boost']",0.903878042,0.064751801,0.025772369,0.040382636,0.350774271,c++,c++,c,0,1,0,0,0,0,0
gnarf,91914,7,500,98700,"['jquery', 'javascript', 'php', 'regex', 'html', 'zend-framework', 'ajax', 'mysql', 'jquery-selectors', 'css']","['database-design', 'javascript', 'street-address', 'regex', 'perl', 'bash', 'command-line', 'svn', 'php', 'model-view-controller']",0.925054757,0.249702022,0.15575811,0.038374023,0.381157937,javascript,php,.net,1,0,1,0,0,0,0
GolezTrol,511529,19,500,106088,"['html', 'php', 'javascript', 'css', 'sql', 'mysql', 'delphi', 'oracle', 'jquery', 'c#']","['javascript', 'oracle', 'delphi', 'plsql', 'tclientdataset', 'chai', 'css', 'jquery', 'image', 'transition']",0.473614617,0.223398565,0.334168494,0.266291451,0.872954407,javascript,css,0,0,0,1,0,0,0,0
goloroden,1333873,411,355,99858,"['node.js', 'javascript', 'express', 'wolkenkit', 'npm', 'angularjs', 'c#', 'cqrs', 'domain-driven-design', 'event-sourcing']","['node.js', 'javascript', 'common-lisp', 'lisp', 'docker', 'typescript', 'angularjs', 'cqrs', 'ssl', 'git']",0.654802133,0.114388147,0.310114504,0.275426246,0.999999999,node.js,javascript,angularjs,0,0,1,0,0,0,0
gonedark,164998,92,500,63609,"['php', 'mysql', 'regex', 'arrays', 'javascript', '.htaccess', 'sql', 'wordpress', 'html', 'apache']","['php', 'ios', 'cakephp', 'mysql', 'objective-c', 'iphone', 'javascript', 'mod-rewrite', 'git', 'apache']",0.889898102,0.236629248,0.037893209,0.01088294,0.341252543,php,mysql,javascript,0,0,1,1,0,0,0
gortok,16587,37,500,53327,"['c#', 'asp.net-mvc', 'asp.net', '.net', 'javascript', 'asp.net-mvc-3', 'html', 'asp.net-mvc-2', 'sql-server', 'asp.net-mvc-routing']","['c#', '.net', 'asp.net', 'asp.net-mvc', 'sql-server', 'javascript', 'sql', 'tsql', 'visual-studio', 'security']",0.950019192,0.402631945,0.205216646,0.027645946,0.203153685,c#,asp.net,asp.net,1,0,0,0,0,0,0
go_oh,208809,14,500,286066,"['php', 'oop', 'arrays', 'xml', 'phpunit', 'mysql', 'design-patterns', 'html', 'zend-framework', 'unit-testing']","['php', 'generator', 'php-5.5', 'yield-keyword', 'arguments', 'operators', 'symbols', 'string', 'truncate', 'multibyte']",0.826619542,0.06406023,0.15206918,0.051725636,0.943199735,php,java,c,0,1,1,0,0,0,0
gpakosz,216063,15,420,63355,"['c++', 'c', 'java', 'javascript', 'c#', 'html', 'css', 'gcc', 'iphone', 'linux']","['c#', 'visual-studio-2012', 'css', 'windows-8', 'google-drive-api', 'macos', 'arm', 'darwin', 'binutils', 'objcopy']",0.805313564,0.059262894,0.108080465,0.008956127,0.501275685,c#,css,c++,1,1,1,0,0,0,0
gprussell,1240763,5,500,113708,"['spring-kafka', 'spring-boot', 'apache-kafka', 'java', 'spring', 'spring-integration', 'spring-cloud-stream', 'spring-rabbitmq', 'rabbitmq', 'spring-amqp']","['spring-boot', 'spring-kafka', 'jackson', 'rabbitmq', 'spring-amqp', 'spring-rabbit', 'spring-statemachine', 'gradle', 'sonarqube', 'sonarqube-5.0']",0.750450385,0.631212897,0.052024976,0.018061267,0.60677219,0,0,0,0,0,0,0,0,0,0
gregbacon,123109,32,500,114882,"['perl', 'git', 'regex', 'haskell', 'linux', 'hash', 'github', 'awk', 'sed', 'c']","['git', 'haskell', 'perl', 'c++', 'ghc', 'cabal', 'regex', 'parsing', 'cygwin', 'boost-spirit']",0.913397188,0.090168348,0.372603577,0.034296287,0.317139319,perl,git,.net,1,0,1,0,0,0,1
greggman,128511,205,500,72268,"['javascript', 'webgl', 'three.js', 'webgl2', 'html', 'glsl', 'canvas', 'shader', 'textures', 'html5-canvas']","['javascript', 'html', 'css', 'node.js', 'meteor', 'c#', 'macos', 'electron', 'google-chrome', 'git']",0.846929618,0.13412684,0.047952144,0.000973624,0.402704326,javascript,html,0,0,0,1,0,0,0,0
GRMule,610573,15,500,43837,"['php', 'javascript', 'html', 'jquery', 'mysql', 'css', 'ajax', 'forms', 'arrays', 'regex']","['php', 'sql', 'mysql', 'javascript', 'mootools', 'html5-audio', 'iframe', 'object', 'performance', 'join']",0.957069267,0.382875398,0.468804561,0.049764659,0.205515277,php,javascript,mysql,0,0,1,1,0,0,0
gustafhl,69083,3,500,611888,"['javascript', 'c#', 'jquery', 'html', 'arrays', 'css', 'vb.net', '.net', 'sql-server', 'sql']","['asp.net-mvc', 'url-rewriting', 'asp.net-mvc-routing', '.net', 'image', 'windows-server-2008', 'gdi+', 'sql', 'sql-server', 'sql-server-2005']",0.499898096,0.34706389,0.155314728,0.115111134,0.266191886,.net,sql-server,sql,1,0,0,1,0,0,0
gustedt,366377,0,500,69738,"['c', 'c11', 'c++', 'gcc', 'arrays', 'language-lawyer', 'c99', 'multithreading', 'pointers', 'struct']",[],0.88035762,0.102449611,0.331537123,0.076460541,0.942049017,c,0,c++,0,1,0,0,0,0,0
gzoechi,217408,93,500,429066,"['flutter', 'dart', 'angular', 'android', 'typescript', 'firebase', 'javascript', 'dart-pub', 'angular-dart', 'google-cloud-firestore']","['dart', 'dart-polymer', 'angular-dart', 'angular', 'dart-io', 'dart-pub', 'google-app-engine', 'hl7-fhir', 'polymer', 'dart-unittest']",0.894120585,0.003265658,0.146543521,0.014241391,0.909527667,java,angularjs,0,0,1,1,0,0,0,0
hadleywickham,16632,12,500,90136,"['r', 'ggplot2', 'dplyr', 'dataframe', 'rcurl', 'data.table', 'plyr', 'function', 'httr', 'regex']","['r', 'data.table', 'semi-join', 'postgresql', 'sql', 'aggregate-functions', 'greatest-n-per-group', 's4', 'rcpp', 'dataframe']",0.919099539,0.438893061,0.134137239,0.087965703,0.283544016,r,python,sql,0,1,0,1,0,1,0
haim770,1625737,8,500,43745,"['c#', 'javascript', 'jquery', 'asp.net-mvc', 'knockout.js', 'entity-framework', 'html', '.net', 'asp.net', 'linq']","['c#', 'linq-to-entities', 'azure', 'entity-framework', 'ef-code-first', '.net', 'cultureinfo', 'polymer', 'web-component', 'javascript']",0.814844993,0.274690029,0.101945915,0.023673,0.127947392,c#,javascript,.net,1,0,1,0,0,0,0
hashpling,19563,0,500,599406,"['c++', 'git', 'c', 'pointers', 'arrays', 'gcc', 'c++11', 'version-control', 'branch', 'templates']",[],0.85269227,0.097838956,0.116350158,0.053097134,0.601598558,c++,git,c,0,1,0,0,0,0,1
heerasheikh,741747,16,500,125195,"['laravel', 'php', 'laravel-5', 'eloquent', 'laravel-4', 'javascript', 'jquery', 'mysql', 'html', 'wordpress']","['javascript', 'php', 'jquery', 'object', 'html', 'string', 'stdclass', 'node.js', 'express', 'socket.io']",0.907704072,0.446338688,0.908962509,0.559985876,0.462920245,php,javascript,jquery,0,0,1,0,0,0,0
hoganlong,215752,6,500,61625,"['sql', 'sql-server', 'c#', 'tsql', 'mysql', 'oracle', 'postgresql', 'db2', 'linq', 'join']","['asp.net', 'iis', 'kerberos', 'sql', 'sql-server', 'tsql', 'smtp', 'asp.net-mvc', 'jquery', 'html']",0.921343852,0.232843842,0.236245445,0.028318337,0.272637881,sql,sql-server,sql,0,0,0,1,0,0,0
hotpaw,341750,59,500,66654,"['fft', 'ios', 'signal-processing', 'core-audio', 'audio', 'swift', 'python', 'audiounit', 'iphone', 'app-store']","['ios', 'macos', 'swift', 'iphone', 'objective-c', 'cocoa', 'accessibility', 'audio', 'ipad', 'xcode']",0.906330356,0.260628102,0.068781862,0.000558568,0.413125155,ios,0,swift,0,0,0,0,1,0,0
hrbrmstr,1457051,2,500,68159,"['r', 'web-scraping', 'rvest', 'ggplot2', 'html', 'json', 'httr', 'xml', 'dataframe', 'dplyr']","['r', 'c++', 'gcc', 'travis-ci', 'rcpp', 'gitlab']",0.921602022,0.254432746,0.107436894,0.021498982,0.222891312,r,0,0,0,0,0,0,0,1,0
hrusikeshpanda,244353,52,500,68049,"['javascript', 'c#', 'jquery', 'asp.net-mvc', 'reactjs', 'asp.net', '.net', 'html', 'css', 'node.js']","['c#', 'javascript', '.net', 'visual-studio', 'visual-studio-2010', 'asp.net-mvc', 'wix', 'json.net', 'c#-4.0', 'asp.net-web-api']",0.862550308,0.250767715,0.1222895,0.009357317,0.30260656,javascript,c#,asp.net,1,0,1,0,0,0,0
hszanowski,223386,243,500,131041,"['javascript', 'php', 'arrays', 'jquery', 'regex', 'html', 'reactjs', 'node.js', 'json', 'angularjs']","['android', 'php', 'java', 'javascript', 'node.js', 'symfony', 'zend-framework', 'jquery', 'arrays', 'css']",0.881876373,0.209919194,0.079544808,0.003604463,0.372135348,javascript,php,c,0,1,1,0,0,0,0
hunterconcepts,68015,11,500,56632,"['jquery', 'javascript', 'c#', 'asp.net', 'html', 'css', 'asp.net-mvc', 'asp.net-mvc-3', '.net', 'linq']","['c#', 'asp.net-mvc-2', 'jquery', 'asp.net-web-api', 'asp.net-mvc-routing', 'webforms', 'learning-locker', 'xapi', 'angularjs', 'json.net']",0.802636197,0.392366592,0.479368468,0.003787746,0.255330022,jquery,c#,javascript,1,0,1,0,0,0,0
huon_w,1256624,5,500,66497,"['rust', 'haskell', 'python', 'c', 'regex', 'traits', 'r', 'arrays', 'jekyll', 'rust-obsolete']","['c', 'multithreading', 'garbage-collection', 'rust', 'boehm-gc', 'scala', 'serialization', 'reflection', 'json4s', 'hash']",0.963349019,0.048940495,0.057699926,0.003275059,0.386400594,c#,c,c,1,1,0,0,0,0,0
h_iliev,1374437,0,500,62230,"['mpi', 'openmp', 'c++', 'c', 'parallel-processing', 'openmpi', 'multithreading', 'fortran', 'python', 'apache-spark']",[],0.962943974,0.552582267,0.096034246,0.007414615,0.221443206,0,0,c++,0,1,0,0,0,0,0
i3arnon,885318,28,500,94167,"['c#', '.net', 'async-await', 'task-parallel-library', 'asynchronous', 'multithreading', 'mongodb-.net-driver', 'mongodb', 'task', 'c#-6.0']","['c#', '.net', 'mongodb', 'async-await', 'task-parallel-library', 'mongodb-.net-driver', 'tpl-dataflow', 'indexing', 'idisposable', 'cancellation-token']",0.915174383,0.074960493,0.044210597,0.002519001,0.242584346,c#,.net,0,1,0,0,0,0,0,0
ianhlake,1676363,6,500,134701,"['android', 'kotlin', 'android-fragments', 'java', 'android-architecture-navigation', 'android-jetpack', 'androidx', 'android-architecture-components', 'android-jetpack-navigation', 'android-navigation']","['android', 'android-appcompat', 'android-support-library', 'android-support-design', 'android-vectordrawable', 'android-location', 'android-gps', 'android-design-library', 'android-collapsingtoolbarlayout', 'java']",0.965076013,0.356481118,0.139344218,0.001464167,0.339452909,android,java,kotlin,0,1,0,0,1,0,0
iconara,1109,34,500,120857,"['amazon-athena', 'ruby', 'amazon-web-services', 'cassandra', 'mongodb', 'amazon-s3', 'presto', 'aws-glue', 'sql', 'ruby-on-rails']","['ruby', 'flash', 'actionscript-2', 'sql', 'apache-flex', 'java', 'mysql', 'hive', 'google-bigquery', 'google-cloud-dataflow']",0.869174998,0.238518131,0.125309255,0.011330343,0.338941476,ruby,sql,0,0,0,1,1,0,0,0
idanadar,1530814,46,500,42467,"['ibm-mobilefirst', 'mobilefirst-server', 'mobilefirst-adapters', 'android', 'cordova', 'ios', 'java', 'ibm-cloud', 'worklight-adapters', 'worklight-server']","['jenkins', 'docker', 'jenkins-pipeline', 'bash', 'github', 'git', 'ibm-cloud', 'macos', 'alpine', 'groovy']",0.805486679,0.855787951,0.036130204,0.066052493,0.411757698,0,0,0,0,0,0,0,0,0,0
iiSeymour,1066031,62,500,71612,"['awk', 'bash', 'sed', 'shell', 'linux', 'grep', 'unix', 'regex', 'python', 'perl']","['python', 'mysql', 'trac', 'java', 'sql', 'numpy', 'pytorch', 'javascript', 'node.js', 'optimization']",0.766439273,0.346817792,0.128535913,0.004744909,0.320333223,python,0,os,0,1,0,0,0,0,1
IISResetMe,712649,6,500,83512,"['powershell', 'windows', 'xml', 'regex', 'c#', 'csv', 'arrays', 'active-directory', 'powershell-4.0', '.net']","['c#', '.net', 'cil', 'reflection.emit', 'windows', 'powershell', 'uwp', 'polyphonic-c#', 'java', 'getter-setter']",0.872686772,0.030708759,0.078080772,0.003155953,0.578120029,os,os,c#,1,0,0,0,0,0,1
imanoupetit,1966109,13,332,67780,"['swift', 'ios', 'objective-c', 'arrays', 'xcode', 'iphone', 'uitableview', 'core-data', 'string', 'ios8']","['ios', 'swift', 'objective-c', 'core-data', 'protocols', 'microsoft-graph-api', 'onenote', 'onenote-api', 'drag-and-drop', 'uikit']",0.895908344,0.696302438,0.036056409,0.060278016,0.542602359,swift,ios,objective-c,0,0,0,0,1,0,0
inspectorG4dget,198633,111,500,89315,"['python', 'list', 'python-3.x', 'python-2.7', 'dictionary', 'csv', 'string', 'file', 'arrays', 'loops']","['python', 'python-2.7', 'python-3.x', 'python-3.3', 'macos', 'bash', 'c#', 'eclipse', 'pydev', 'dictionary']",0.794128069,0.265676791,0.136964369,0.023549581,0.488711207,python,python,python,0,1,0,0,0,0,0
intelliyole,147024,3,500,73777,"['kotlin', 'intellij-idea', 'java', 'android', 'android-studio', 'intellij-plugin', 'gradle', 'pycharm', 'python', 'maven']","['c#', 'c++', 'windows', 'python', 'python-import', 'gtk', 'gtk2']",0.94022756,0.181284502,0.051314846,0.000453548,0.446317833,python,kotlin,0,0,1,0,0,1,0,0
IonicaBizau,1420197,395,500,85223,"['javascript', 'jquery', 'html', 'node.js', 'github', 'git', 'css', 'mongodb', 'json', 'github-api']","['javascript', 'node.js', 'html', 'jquery', 'css', 'git', 'c#', 'mongodb', 'wpf', 'qt']",0.944469013,0.351298873,0.144385395,0.006441092,0.171629949,javascript,jquery,html,0,0,1,0,0,0,0
iowalker,233196,16,500,56821,"['mysql', 'sql', 'database', 'foreign-keys', 'triggers', 'join', 'stored-procedures', 'count', 'select', 'date']","['python', 'java', 'hive', 'cassandra', 'mysql', 'redis', 'hibernate', 'annotations', 'linux', 'bash']",0.85408321,0.554581928,0.339389608,0.050241266,0.318674352,mysql,sql,0,0,0,0,1,0,0,0
ircmaxell,338665,13,500,150637,"['php', 'security', 'mysql', 'oop', 'performance', 'passwords', 'hash', 'javascript', 'regex', 'arrays']","['php', 'random', 'architecture', 'regex', 'validation', 'utf-8', 'c', 'double', 'ieee-754', '.net']",0.941947547,0.180669437,0.103268326,0.012177203,0.202258218,php,.net,os,1,0,1,0,0,0,1
iwasrobbed,308315,50,484,44299,"['iphone', 'ruby-on-rails', 'ios', 'objective-c', 'ruby-on-rails-3', 'ruby', 'jquery', 'cocoa-touch', 'xcode', 'uitableview']","['iphone', 'jquery', 'ruby-on-rails', 'javascript', 'ruby-on-rails-3', 'ios', 'uitableview', 'objective-c', 'avaudioplayer', 'in-app-purchase']",0.87915468,0.503596696,0.26174998,0.314052906,0.354208552,ios,ruby,ios,0,0,1,0,1,0,0
jaap_w,2204410,37,500,67160,"['r', 'data.table', 'dataframe', 'dplyr', 'reshape', 'ggplot2', 'r-faq', 'subset', 'join', 'merge']","['r', 'regex', 'ggplot2', 'dataframe', 'string', 'plyr', 'data.table', 'reshape2', 'dplyr', 'geom-bar']",0.451032725,0.234759783,0.331382842,0.27669804,0.819126298,r,sql,python,0,1,0,1,0,1,0
jaceklaskowski,1305344,79,500,59839,"['apache-spark', 'apache-spark-sql', 'spark-structured-streaming', 'scala', 'pyspark', 'apache-kafka', 'java', 'sbt', 'spark-streaming', 'yarn']","['sbt', 'scala', 'apache-spark', 'apache-spark-sql', 'spark-structured-streaming', 'delta-lake', 'typesafe-activator', 'intellij-idea', 'pyspark', 'pyspark-sql']",0.843090603,0.224887674,0.172260847,0.104551996,0.432185203,php,sql,0,0,0,1,1,0,0,0
jacobmattison,1237,20,500,46279,"['javascript', 'jquery', 'java', 'ruby-on-rails', 'html', 'ruby', 'php', 'spring', 'ajax', 'css']","['ruby-on-rails', 'java', 'sql', 'spring', 'spring-mvc', 'oracle', 'passenger', 'liquid', 'dotliquid', 'git']",0.936125792,0.198972978,0.283729276,0.069131131,0.355828758,java,ruby,java,0,1,1,0,0,0,0
jakegoulding,155423,92,500,226911,"['rust', 'rust-cargo', 'iterator', 'rust-tokio', 'future', 'traits', 'lifetime', 'asynchronous', 'borrow-checker', 'vector']","['rust', 'traits', 'typescript', 'future', 'rust-macros', 'lifetime', 'rust-proc-macros', 'iterator', 'css', 'closures']",0.931188357,0.221033808,0.111070024,0.023235186,0.326850501,c#,0,0,1,0,0,0,0,0,0
JamesMcNellis,151292,14,500,316610,"['c++', 'visual-c++', 'c++11', 'windows-runtime', 'c', 'visual-studio', 'stl', 'visual-studio-2012', 'c++-cx', 'windows-8']","['c++', 'c++11', 'visual-c++', 'enums', 'operator-overloading', 'memory-address', 'expression', 'c++-faq', 'function', 'boost']",0.867715992,0.227704025,0.152855722,0.064626224,0.404899476,c++,0,c++,0,1,0,0,0,0,0
james_allardice,790695,32,500,150427,"['javascript', 'jquery', 'html', 'jshint', 'node.js', 'jslint', 'angularjs', 'css', 'function', 'arrays']","['javascript', 'angularjs', 'jquery', 'swift', 'swiftui', 'qunit', 'jslint', 'phantomjs', 'css', 'node.js']",0.812052177,0.218195415,0.091312531,0.024089944,0.516486174,javascript,jquery,node.js,0,0,1,0,0,0,0
